Lat;Lon;LOS_ASC
-8.13208;112.29458;1.2552
-8.34292;112.33958;0.414
-8.32875;112.33625;-0.4756
-8.28792;112.33208;2.563
-8.28708;112.33208;2.4713
-8.28458;112.33125;2.4014
-8.28458;112.33125;2.4125
-8.27125;112.32792;3.052
-8.26958;112.32792;2.3134
-8.26875;112.32792;3.1136
-8.26375;112.32625;3.1609
-8.26292;112.32625;2.8702
-8.26292;112.32625;2.9693
-8.25792;112.32542;3.2335
-8.24708;112.32208;2.7369
-8.24458;112.32125;2.0359
-8.24458;112.32125;1.8091
-8.23375;112.31875;2.216
-8.23292;112.31792;2.1172
-8.23292;112.31792;1.9523
-8.23208;112.31792;1.685
-8.22625;112.31708;2.015
-8.18875;112.30875;2.2429
-8.18875;112.30875;2.4686
-8.18792;112.30875;2.3557
-8.17125;112.30375;1.59
-8.17042;112.30375;2.0326
-8.16542;112.30292;1.3648
-8.16458;112.30208;1.4393
-8.16292;112.30208;1.5747
-8.16208;112.30208;0.6342
-8.16042;112.30125;1.112
-8.15958;112.30125;1.3848
-8.15375;112.30042;1.0214
-8.15292;112.30042;1.6017
-8.15292;112.29958;1.4037
-8.15208;112.29958;1.4807
-8.13792;112.29708;1.7692
-8.13708;112.29625;1.5008
-8.13625;112.29625;1.5741
-8.13625;112.29625;1.7325
-8.13542;112.29625;1.8418
-8.13458;112.29625;1.9901
-8.13375;112.29625;1.7398
-8.13292;112.29542;1.7853
-8.13208;112.29542;2.233
-8.34292;112.34042;0.5987
-8.28708;112.33292;2.6406
-8.27625;112.33042;2.5216
-8.27375;112.32958;3.1211
-8.27292;112.32958;3.2541
-8.26958;112.32875;3.2335
-8.26875;112.32875;3.5742
-8.26208;112.32708;2.9387
-8.25792;112.32625;3.5975
-8.25708;112.32625;3.4298
-8.24708;112.32292;2.5619
-8.24625;112.32208;2.0764
-8.24458;112.32208;2.0874
-8.24292;112.32125;2.1127
-8.24208;112.32125;2.1677
-8.23458;112.31958;1.8238
-8.23458;112.31958;2.0363
-8.23375;112.31958;2.0876
-8.23208;112.31875;1.2641
-8.21292;112.31458;1.4079
-8.21292;112.31458;1.1183
-8.18875;112.30958;2.2151
-8.17625;112.30542;1.8819
-8.17125;112.30458;2.2184
-8.17042;112.30458;1.9998
-8.16542;112.30375;1.8096
-8.16458;112.30375;2.3617
-8.16292;112.30292;1.7996
-8.16125;112.30292;0.6724
-8.16042;112.30208;1.1899
-8.15958;112.30208;1.4836
-8.15958;112.30208;1.1893
-8.15708;112.30208;1.341
-8.15708;112.30125;1.52
-8.15542;112.30125;1.3075
-8.15458;112.30125;1.1862
-8.15458;112.30125;1.153
-8.15375;112.30125;1.2153
-8.15292;112.30125;1.1497
-8.15208;112.30042;1.4967
-8.15208;112.30042;1.3952
-8.15125;112.30042;1.5724
-8.14875;112.29958;1.5344
-8.13792;112.29792;1.4877
-8.13792;112.29792;1.3213
-8.13708;112.29708;0.9591
-8.13625;112.29708;1.6645
-8.13542;112.29708;1.3254
-8.13542;112.29708;1.3785
-8.13458;112.29708;1.7885
-8.13375;112.29708;1.4626
-8.13208;112.29625;2.1792
-8.28708;112.33375;2.7229
-8.27625;112.33125;2.5625
-8.26958;112.32958;4.6709
-8.26875;112.32958;3.3141
-8.25708;112.32708;3.5321
-8.23625;112.32125;2.3968
-8.23625;112.32042;1.9639
-8.23542;112.32042;2.1271
-8.23458;112.32042;2.36
-8.23042;112.31875;3.8705
-8.22708;112.31875;1.5993
-8.22708;112.31875;2.3014
-8.18875;112.31042;2.229
-8.17125;112.30542;1.5575
-8.16375;112.30375;1.6553
-8.16375;112.30375;1.5606
-8.16125;112.30375;1.7345
-8.16125;112.30375;1.394
-8.15958;112.30292;1.1395
-8.15875;112.30292;1.4008
-8.15625;112.30208;0.8858
-8.15625;112.30208;1.1413
-8.15542;112.30208;1.2344
-8.15375;112.30208;1.3216
-8.15375;112.30208;1.187
-8.15292;112.30208;1.4468
-8.15208;112.30125;1.4015
-8.14958;112.30125;1.3688
-8.13792;112.29875;1.3998
-8.13708;112.29875;1.5577
-8.13708;112.29792;1.4088
-8.13625;112.29792;1.8948
-8.13542;112.29792;2.315
-8.13458;112.29792;1.5518
-8.13458;112.29792;1.666
-8.13375;112.29792;1.7549
-8.13292;112.29708;2.0564
-8.13208;112.29708;2.1464
-8.13208;112.29708;1.9608
-8.28708;112.33458;2.5519
-8.28708;112.33458;3.0318
-8.28625;112.33375;2.6217
-8.26958;112.33042;3.232
-8.26542;112.32958;2.6951
-8.25708;112.32792;3.074
-8.23792;112.32208;3.14
-8.23792;112.32208;1.7961
-8.23708;112.32208;2.046
-8.23625;112.32208;2.1682
-8.23542;112.32125;2.2657
-8.23542;112.32125;2.3038
-8.23042;112.31958;2.005
-8.22958;112.31958;2.5365
-8.18875;112.31125;2.3244
-8.16292;112.30458;1.8563
-8.16208;112.30458;2.0041
-8.16125;112.30458;1.436
-8.15958;112.30375;1.3238
-8.15792;112.30375;1.3101
-8.15542;112.30292;1.1194
-8.15542;112.30292;1.1765
-8.15458;112.30292;0.2851
-8.15375;112.30292;1.3016
-8.15375;112.30292;1.2536
-8.15292;112.30208;1.6103
-8.15208;112.30208;1.13
-8.15125;112.30208;1.2865
-8.15125;112.30208;1.3081
-8.15042;112.30208;1.4476
-8.14958;112.30208;1.1931
-8.14875;112.30208;1.4284
-8.13792;112.29958;1.6062
-8.13708;112.29875;1.7217
-8.13625;112.29875;1.8237
-8.13625;112.29875;1.6217
-8.13375;112.29875;1.681
-8.13292;112.29792;1.7329
-8.13208;112.29792;1.345
-8.13125;112.29792;1.7081
-8.13125;112.29792;1.8493
-8.28875;112.33542;2.3006
-8.28875;112.33542;2.4242
-8.28708;112.33542;2.7053
-8.28542;112.33458;2.8045
-8.27708;112.33292;2.7528
-8.27625;112.33292;2.6525
-8.27125;112.33208;3.1577
-8.26958;112.33125;2.8386
-8.26958;112.33125;3.1697
-8.25708;112.32875;3.045
-8.25708;112.32875;3.0719
-8.23708;112.32292;2.4472
-8.23708;112.32292;2.5569
-8.23625;112.32208;1.9262
-8.23542;112.32208;2.1185
-8.22792;112.32042;2.226
-8.21458;112.31792;3.5048
-8.15958;112.30458;1.629
-8.15458;112.30375;0.3002
-8.15375;112.30375;1.3266
-8.15292;112.30375;1.4628
-8.15292;112.30292;1.1315
-8.15208;112.30292;1.5877
-8.14958;112.30292;1.2731
-8.14875;112.30292;0.4329
-8.14792;112.30208;1.5251
-8.13792;112.30042;1.7442
-8.13792;112.30042;1.554
-8.13708;112.29958;1.7232
-8.13625;112.29958;1.6273
-8.13542;112.29958;1.6319
-8.13542;112.29958;1.4331
-8.13375;112.29958;2.0262
-8.13292;112.29958;2.0121
-8.13292;112.29875;1.7039
-8.13208;112.29875;2.0354
-8.13042;112.29875;2.1072
-8.13042;112.29875;1.7852
-8.28792;112.33625;1.9477
-8.28792;112.33625;2.7138
-8.28708;112.33625;2.5514
-8.28625;112.33625;2.4574
-8.28542;112.33625;2.3594
-8.28542;112.33542;2.6047
-8.27625;112.33375;2.7723
-8.25625;112.32958;3.3592
-8.25458;112.32875;2.876
-8.25375;112.32875;3.362
-8.23792;112.32375;2.3658
-8.23708;112.32375;2.1773
-8.23542;112.32292;2.5122
-8.17125;112.30792;1.5334
-8.17125;112.30792;1.9975
-8.17042;112.30792;1.971
-8.16958;112.30792;1.753
-8.16875;112.30792;1.8648
-8.16875;112.30708;1.9674
-8.15958;112.30542;2.0757
-8.15375;112.30458;1.2909
-8.15208;112.30375;1.2591
-8.15208;112.30375;1.3104
-8.14958;112.30375;1.4964
-8.14958;112.30375;1.5453
-8.14875;112.30375;1.5691
-8.14792;112.30292;1.7203
-8.14708;112.30292;1.3848
-8.13708;112.30125;1.455
-8.13708;112.30042;1.7331
-8.13625;112.30042;2.0907
-8.13542;112.30042;1.857
-8.13458;112.30042;1.7431
-8.13375;112.30042;1.6319
-8.13292;112.30042;1.8712
-8.13208;112.29958;1.877
-8.13125;112.29958;1.9966
-8.13042;112.29958;2.1815
-8.12958;112.29958;1.8785
-8.12875;112.29875;1.7304
-8.12792;112.29875;2.2157
-8.28542;112.33625;2.4941
-8.28458;112.33625;2.6102
-8.26958;112.33292;3.2365
-8.25375;112.32958;2.9172
-8.25375;112.32958;3.3457
-8.23792;112.32458;2.1386
-8.23792;112.32458;2.036
-8.23708;112.32458;2.2293
-8.23625;112.32458;1.5479
-8.23542;112.32375;2.2296
-8.23542;112.32375;2.3995
-8.17292;112.30958;1.9295
-8.17125;112.30875;2.3721
-8.17042;112.30875;1.9318
-8.17042;112.30875;1.9598
-8.16958;112.30875;1.8004
-8.16875;112.30875;2.0873
-8.16875;112.30792;1.4769
-8.16042;112.30625;1.9328
-8.15125;112.30458;1.2934
-8.15125;112.30458;1.6582
-8.14958;112.30458;1.5877
-8.14875;112.30375;1.2479
-8.14792;112.30375;1.4161
-8.14708;112.30375;1.5979
-8.13708;112.30208;1.6469
-8.13292;112.30042;1.7276
-8.13208;112.30042;1.6497
-8.13042;112.30042;2.1173
-8.12875;112.30042;1.8109
-8.12875;112.29958;1.977
-8.12792;112.29958;2.0154
-8.12708;112.29958;2.7033
-8.12542;112.29958;1.5731
-8.28292;112.33708;2.3899
-8.28208;112.33708;2.3756
-8.27208;112.33458;3.4918
-8.26958;112.33375;2.8914
-8.26958;112.33375;3.0435
-8.25375;112.33042;3.5642
-8.23542;112.32458;2.3641
-8.17292;112.31042;1.3861
-8.17208;112.31042;1.9558
-8.17208;112.30958;1.9936
-8.17125;112.30958;1.8494
-8.17042;112.30958;1.8824
-8.17042;112.30958;1.7458
-8.16958;112.30958;1.6903
-8.16875;112.30958;1.8617
-8.16792;112.30875;1.7167
-8.15042;112.30542;1.6291
-8.14958;112.30542;1.495
-8.14875;112.30542;1.6589
-8.14792;112.30458;1.4155
-8.14792;112.30458;1.3138
-8.14708;112.30458;1.6204
-8.14625;112.30458;1.5076
-8.13792;112.30292;1.7474
-8.13792;112.30292;1.9663
-8.13708;112.30292;1.8041
-8.12958;112.30125;1.7628
-8.12875;112.30125;1.8467
-8.12875;112.30042;1.5347
-8.12708;112.30042;1.8802
-8.12625;112.30042;2.006
-8.12625;112.30042;1.8156
-8.12542;112.30042;1.8948
-8.12458;112.30042;2.0504
-8.27208;112.33542;2.8606
-8.27125;112.33542;2.9061
-8.26958;112.33458;3.2301
-8.25625;112.33208;2.9259
-8.23875;112.32708;2.7481
-8.23542;112.32542;2.239
-8.17208;112.31042;1.2759
-8.17125;112.31042;0.8416
-8.17042;112.31042;1.8705
-8.16958;112.31042;1.9143
-8.16958;112.31042;1.8486
-8.16875;112.31042;1.8036
-8.16792;112.30958;1.6068
-8.16375;112.30875;1.1234
-8.16292;112.30875;1.7517
-8.16125;112.30875;1.7937
-8.14958;112.30625;0.8413
-8.14958;112.30625;1.365
-8.14875;112.30625;1.6708
-8.14792;112.30542;1.8982
-8.14708;112.30542;1.6419
-8.14708;112.30542;1.5378
-8.14625;112.30542;1.262
-8.14542;112.30542;1.2024
-8.13792;112.30375;2.0578
-8.13792;112.30375;1.9466
-8.13708;112.30375;1.6951
-8.13625;112.30292;1.8988
-8.13292;112.30292;1.8847
-8.13292;112.30208;1.6704
-8.12958;112.30208;1.3205
-8.12708;112.30125;2.0076
-8.12542;112.30125;1.8614
-8.12542;112.30125;1.9362
-8.27625;112.33708;3.022
-8.27542;112.33708;3.0188
-8.27542;112.33708;3.0153
-8.26958;112.33542;3.3145
-8.24208;112.32875;2.176
-8.23958;112.32792;2.0549
-8.21625;112.32208;1.9761
-8.21458;112.32125;1.8207
-8.17042;112.31125;1.5661
-8.16958;112.31125;1.5385
-8.16125;112.30958;1.5489
-8.14792;112.30625;1.575
-8.14708;112.30625;1.7125
-8.14625;112.30625;1.2833
-8.14625;112.30625;1.59
-8.14542;112.30625;1.7779
-8.14458;112.30625;1.3427
-8.13875;112.30458;1.7049
-8.13792;112.30458;1.5266
-8.13708;112.30458;1.5931
-8.13708;112.30458;2.02
-8.13458;112.30375;2.0957
-8.13458;112.30375;1.8421
-8.13375;112.30375;1.8192
-8.13292;112.30375;1.1959
-8.13208;112.30375;1.7849
-8.13208;112.30292;1.9757
-8.12958;112.30292;2.1546
-8.12958;112.30292;2.0385
-8.12792;112.30208;1.9289
-8.12708;112.30208;2.1046
-8.12708;112.30208;1.9024
-8.12625;112.30208;1.978
-8.12542;112.30208;2.0746
-8.35125;112.34958;0.2134
-8.29792;112.34208;2.4187
-8.28542;112.33958;2.3739
-8.28208;112.33958;2.4679
-8.28208;112.33958;2.4585
-8.27708;112.33875;3.0158
-8.27625;112.33792;3.1493
-8.27292;112.33708;2.4782
-8.27208;112.33708;2.7288
-8.27042;112.33708;3.1848
-8.26958;112.33708;3.5578
-8.25042;112.33292;2.5235
-8.25042;112.33208;2.5816
-8.23958;112.32875;2.0422
-8.23875;112.32792;1.5873
-8.23792;112.32792;3.1229
-8.21625;112.32292;2.1685
-8.17042;112.31208;1.6981
-8.16542;112.31125;1.039
-8.16542;112.31125;1.105
-8.16458;112.31125;1.5192
-8.16375;112.31042;1.8805
-8.16292;112.31042;1.4287
-8.16292;112.31042;1.9102
-8.16125;112.31042;1.8582
-8.16042;112.31042;1.1931
-8.14708;112.30708;1.1896
-8.14625;112.30708;1.6088
-8.14625;112.30708;1.6267
-8.14542;112.30708;1.9018
-8.14458;112.30708;1.759
-8.14375;112.30625;1.0851
-8.14375;112.30625;0.8896
-8.14125;112.30625;1.65
-8.13958;112.30542;1.2267
-8.13875;112.30542;1.573
-8.13875;112.30542;1.7003
-8.13792;112.30542;1.3265
-8.13542;112.30458;2.0479
-8.13375;112.30458;1.9539
-8.13292;112.30458;2.2097
-8.13208;112.30375;1.7499
-8.13125;112.30375;1.6372
-8.13125;112.30375;1.5783
-8.13042;112.30375;1.6299
-8.12958;112.30375;1.8583
-8.12875;112.30375;2.0055
-8.12625;112.30292;1.7807
-8.35208;112.35042;0.1578
-8.29875;112.34292;2.2967
-8.29875;112.34292;2.3961
-8.29792;112.34292;2.4173
-8.29708;112.34292;2.3783
-8.29625;112.34292;2.2736
-8.29625;112.34292;2.3599
-8.28542;112.34042;2.4013
-8.27042;112.33792;2.7073
-8.26958;112.33792;3.1602
-8.25042;112.33375;3.2235
-8.24958;112.33292;2.6962
-8.23958;112.32958;2.4666
-8.23792;112.32875;1.9574
-8.23542;112.32792;2.5322
-8.17042;112.31292;1.9535
-8.16542;112.31208;1.9727
-8.16375;112.31125;1.4937
-8.16292;112.31125;1.5211
-8.16208;112.31125;1.4228
-8.16208;112.31125;1.3369
-8.16125;112.31125;1.4026
-8.16042;112.31042;1.0909
-8.14542;112.30792;1.5665
-8.14542;112.30792;1.5078
-8.14458;112.30792;1.6955
-8.14375;112.30708;1.1987
-8.14042;112.30625;1.3458
-8.13958;112.30625;1.6082
-8.13875;112.30625;1.6923
-8.13792;112.30625;1.5626
-8.13792;112.30625;2.0306
-8.13708;112.30625;1.9278
-8.13625;112.30625;1.9399
-8.13375;112.30542;1.1662
-8.13292;112.30542;2.3508
-8.13292;112.30542;1.9694
-8.13208;112.30458;2.0248
-8.13125;112.30458;1.9664
-8.13042;112.30458;1.6096
-8.12958;112.30458;2.0405
-8.12875;112.30458;2.0063
-8.29792;112.34375;1.7562
-8.29542;112.34375;2.3128
-8.29542;112.34375;2.3092
-8.27625;112.34042;3.0187
-8.26875;112.33792;2.7475
-8.26875;112.33792;3.4744
-8.25375;112.33458;3.1521
-8.25375;112.33458;3.0617
-8.24708;112.33292;3.0845
-8.24625;112.33292;3.2421
-8.23458;112.32875;1.2051
-8.16292;112.31208;1.3855
-8.16208;112.31208;1.3405
-8.16208;112.31208;1.2391
-8.16125;112.31208;1.1682
-8.16042;112.31208;1.2862
-8.14708;112.30875;2.2442
-8.14625;112.30875;1.7727
-8.14542;112.30875;1.1669
-8.14458;112.30875;1.1967
-8.14458;112.30875;1.4647
-8.14375;112.30792;1.5137
-8.14292;112.30792;1.4276
-8.14208;112.30792;1.3946
-8.13958;112.30708;1.502
-8.13958;112.30708;1.7307
-8.13875;112.30708;1.5171
-8.13792;112.30708;1.7074
-8.13708;112.30708;1.6563
-8.13708;112.30708;1.5299
-8.13458;112.30625;1.9801
-8.13375;112.30625;1.8258
-8.13292;112.30625;1.8492
-8.13208;112.30625;1.6069
-8.13208;112.30625;2.1146
-8.13125;112.30542;2.2117
-8.13042;112.30542;1.8676
-8.12958;112.30542;1.9472
-8.12958;112.30542;1.7112
-8.12875;112.30542;2.0529
-8.12708;112.30458;1.4383
-8.29542;112.34458;1.9829
-8.29542;112.34458;2.2719
-8.27708;112.34125;2.8479
-8.26875;112.33875;3.1911
-8.24792;112.33458;2.0824
-8.24708;112.33458;2.8338
-8.24625;112.33375;3.4619
-8.23708;112.33042;2.1991
-8.23625;112.33042;1.7555
-8.23542;112.32958;1.7586
-8.23542;112.32958;1.9578
-8.22125;112.32625;2.3125
-8.22042;112.32625;2.2746
-8.16042;112.31208;1.1853
-8.14625;112.30958;1.4018
-8.14542;112.30958;1.6027
-8.14458;112.30958;1.5678
-8.14375;112.30875;1.477
-8.14375;112.30875;1.559
-8.14292;112.30875;1.3917
-8.14208;112.30875;1.453
-8.14125;112.30875;1.7138
-8.13958;112.30792;1.5535
-8.13875;112.30792;1.1906
-8.13792;112.30792;1.6035
-8.13708;112.30792;1.6916
-8.13625;112.30792;1.8303
-8.13625;112.30708;1.4283
-8.13375;112.30708;1.8863
-8.13375;112.30708;1.6867
-8.13292;112.30708;1.6671
-8.13208;112.30708;1.6688
-8.13125;112.30625;1.9172
-8.13125;112.30625;1.5043
-8.13042;112.30625;1.7192
-8.12958;112.30625;2.0564
-8.12875;112.30625;1.8958
-8.12875;112.30625;2.018
-8.29542;112.34542;2.1527
-8.29458;112.34542;2.5362
-8.24708;112.33542;3.1788
-8.24625;112.33458;2.9128
-8.23542;112.33042;2.9938
-8.23542;112.33042;2.3197
-8.23458;112.33042;2.3068
-8.22792;112.32875;2.3019
-8.14542;112.31042;0.9246
-8.14458;112.31042;1.5297
-8.14375;112.30958;1.0232
-8.14292;112.30958;1.6697
-8.14292;112.30958;1.3558
-8.14208;112.30958;1.1995
-8.14125;112.30958;1.4353
-8.14042;112.30958;1.0233
-8.13958;112.30875;1.3418
-8.13792;112.30875;1.8014
-8.13542;112.30792;1.4556
-8.13542;112.30792;1.7364
-8.13458;112.30792;1.7575
-8.13375;112.30792;1.7499
-8.13292;112.30792;1.7682
-8.13292;112.30792;1.983
-8.13208;112.30792;2.2557
-8.13125;112.30708;2.3421
-8.13042;112.30708;1.6923
-8.13042;112.30708;2.0323
-8.12958;112.30708;1.7727
-8.12875;112.30708;2.0524
-8.32542;112.35292;1.5324
-8.32542;112.35292;1.5229
-8.29458;112.34625;1.7454
-8.29375;112.34542;1.5244
-8.29375;112.34542;2.1304
-8.27708;112.34292;2.4983
-8.23458;112.33125;2.3092
-8.22792;112.32958;1.9954
-8.22458;112.32875;1.8516
-8.14708;112.31125;1.0846
-8.14458;112.31125;1.6279
-8.14458;112.31125;1.3586
-8.14375;112.31042;1.5084
-8.14208;112.31042;1.3694
-8.14208;112.31042;1.2449
-8.14125;112.31042;1.2736
-8.14042;112.31042;1.6907
-8.13958;112.30958;1.6412
-8.13958;112.30958;1.5905
-8.13875;112.30958;0.9457
-8.13792;112.30958;1.0712
-8.13458;112.30875;1.4297
-8.13458;112.30875;1.4845
-8.13375;112.30875;1.9428
-8.13292;112.30875;1.4014
-8.13208;112.30875;1.7336
-8.13208;112.30875;2.0059
-8.13125;112.30792;1.8696
-8.13042;112.30792;2.1157
-8.13042;112.30792;1.9512
-8.34875;112.35375;0.199
-8.32458;112.35375;1.5719
-8.27708;112.34375;2.8261
-8.25625;112.33875;3.0904
-8.24625;112.33708;2.3676
-8.24625;112.33625;3.039
-8.24542;112.33625;3.0758
-8.23458;112.33208;2.2344
-8.14458;112.31208;0.6331
-8.14375;112.31208;1.3973
-8.14375;112.31125;1.114
-8.14208;112.31125;1.3268
-8.14125;112.31125;1.4722
-8.14125;112.31125;1.6143
-8.14042;112.31125;1.6323
-8.13958;112.31042;1.6887
-8.13958;112.31042;1.6875
-8.13875;112.31042;1.2455
-8.13792;112.31042;1.3592
-8.13708;112.31042;1.879
-8.13375;112.30958;1.7968
-8.13208;112.30958;1.792
-8.13125;112.30875;2.2434
-8.13042;112.30875;1.9156
-8.12958;112.30875;2.0724
-8.34958;112.35458;0.4691
-8.32458;112.35458;2.0001
-8.27708;112.34458;3.3608
-8.26542;112.34208;2.8099
-8.25042;112.33875;2.8467
-8.24958;112.33792;2.9333
-8.24875;112.33792;2.8615
-8.24792;112.33792;2.9333
-8.24792;112.33792;3.0022
-8.24708;112.33792;2.7774
-8.23542;112.33292;2.3502
-8.21625;112.32875;1.7891
-8.17208;112.31875;1.2997
-8.17125;112.31792;1.3686
-8.17042;112.31792;1.538
-8.14375;112.31208;1.563
-8.14375;112.31208;1.5871
-8.14292;112.31208;1.2117
-8.14208;112.31208;1.4841
-8.14125;112.31208;1.3789
-8.14125;112.31208;1.6872
-8.14042;112.31208;1.6974
-8.13958;112.31125;1.7238
-8.13875;112.31125;1.3865
-8.13875;112.31125;1.6764
-8.13792;112.31125;1.4739
-8.13625;112.31125;1.4004
-8.32458;112.35542;1.505
-8.29042;112.34792;2.1704
-8.28125;112.34625;2.8222
-8.27792;112.34542;2.0201
-8.27625;112.34542;3.2098
-8.26875;112.34375;2.7517
-8.26625;112.34292;2.7954
-8.24875;112.33875;5.0181
-8.24792;112.33875;3.5387
-8.24375;112.33708;3.0475
-8.23875;112.33625;2.8471
-8.23625;112.33458;2.6615
-8.23458;112.33375;2.5572
-8.23375;112.33375;2.8271
-8.21792;112.33042;1.8329
-8.21708;112.32958;1.7072
-8.17125;112.31875;1.5455
-8.17042;112.31875;1.5226
-8.14375;112.31292;1.4035
-8.14292;112.31292;1.0414
-8.14292;112.31292;0.8608
-8.14208;112.31292;1.5628
-8.14125;112.31292;1.5531
-8.14042;112.31292;1.3862
-8.14042;112.31292;1.6326
-8.13958;112.31208;1.6044
-8.13875;112.31208;1.6655
-8.13792;112.31208;2.3145
-8.13708;112.31208;2.0184
-8.13625;112.31208;1.5894
-8.13542;112.31125;1.5633
-8.13542;112.31125;1.508
-8.13458;112.31125;2.2261
-8.13125;112.31042;2.0862
-8.27625;112.34625;3.1587
-8.25458;112.34125;4.1403
-8.24958;112.33958;3.3179
-8.23375;112.33458;2.4797
-8.23375;112.33458;2.4568
-8.23208;112.33375;2.3795
-8.23208;112.33375;1.7402
-8.23042;112.33375;1.9968
-8.21708;112.33042;1.629
-8.17458;112.32042;1.4666
-8.17375;112.32042;1.6463
-8.17375;112.32042;0.8055
-8.17125;112.31958;1.4321
-8.17125;112.31958;1.4017
-8.14208;112.31375;1.518
-8.14208;112.31375;1.5214
-8.14125;112.31375;1.4423
-8.14042;112.31375;1.4808
-8.13958;112.31375;1.5166
-8.13958;112.31292;1.6418
-8.13875;112.31292;1.3467
-8.13792;112.31292;1.8431
-8.13708;112.31292;1.7511
-8.13708;112.31292;1.8017
-8.13542;112.31208;1.6448
-8.13458;112.31208;1.7499
-8.13458;112.31208;1.6145
-8.13375;112.31208;1.7257
-8.13292;112.31208;1.8348
-8.13208;112.31208;2.4398
-8.13125;112.31125;2.2737
-8.29875;112.35125;1.8799
-8.29792;112.35125;1.7337
-8.28458;112.34875;2.5528
-8.27958;112.34708;2.4928
-8.27958;112.34708;2.2412
-8.27708;112.34708;2.992
-8.25042;112.34125;3.5491
-8.23625;112.33625;2.2244
-8.23542;112.33625;2.7095
-8.23542;112.33625;2.3848
-8.23458;112.33542;2.2992
-8.23375;112.33542;2.2855
-8.23375;112.33542;2.4882
-8.23292;112.33542;2.4307
-8.23208;112.33458;2.5627
-8.17542;112.32208;1.1927
-8.17542;112.32208;1.4735
-8.17375;112.32125;1.3255
-8.17292;112.32125;1.2277
-8.17292;112.32125;1.104
-8.17208;112.32125;1.2936
-8.14208;112.31458;1.345
-8.14125;112.31458;1.5149
-8.14125;112.31458;1.378
-8.14042;112.31458;1.3763
-8.13958;112.31375;1.623
-8.13875;112.31375;1.4534
-8.13792;112.31375;1.9103
-8.13708;112.31375;1.6427
-8.13542;112.31292;2.0428
-8.13375;112.31292;0.7717
-8.13375;112.31292;1.8723
-8.13292;112.31292;1.8669
-8.13208;112.31292;1.7557
-8.13125;112.31208;2.0684
-8.13042;112.31208;2.2056
-8.12958;112.31208;1.957
-8.12875;112.31208;2.0673
-8.29875;112.35208;1.6458
-8.28375;112.34875;2.5533
-8.28292;112.34875;2.8325
-8.27708;112.34792;3.7696
-8.27708;112.34792;3.3201
-8.27458;112.34708;2.7361
-8.26375;112.34458;2.6301
-8.25542;112.34292;2.6974
-8.25458;112.34292;3.2178
-8.25042;112.34125;3.6296
-8.23458;112.33625;2.3639
-8.23458;112.33625;2.388
-8.23375;112.33625;2.2253
-8.23292;112.33625;2.202
-8.23292;112.33625;2.4774
-8.23208;112.33542;2.4711
-8.23125;112.33542;2.819
-8.23042;112.33542;2.452
-8.23042;112.33542;2.1444
-8.22958;112.33542;2.3163
-8.21292;112.33125;2.1899
-8.20542;112.32958;1.4832
