Lat;Lon;θ
-8.13375;112.29125;37.83468246
-8.13292;112.29125;37.83594513
-8.13208;112.29125;37.8380127
-8.13208;112.29125;37.8380127
-8.12792;112.29042;37.84911728
-8.12708;112.29042;37.85024261
-8.12708;112.29042;37.85024261
-8.12542;112.28958;37.85812759
-8.12458;112.28958;37.85928726
-8.12458;112.28958;37.85928726
-8.12375;112.28958;37.86057281
-8.12292;112.28958;37.86170959
-8.29208;112.32958;37.32404709
-8.28875;112.32875;37.33517838
-8.28125;112.32708;37.35712433
-8.26875;112.32375;37.3987236
-8.26792;112.32375;37.39972305
-8.26792;112.32375;37.39972305
-8.26708;112.32375;37.40115738
-8.26125;112.32292;37.41440201
-8.25708;112.32125;37.43294907
-8.23125;112.31458;37.52543259
-8.22542;112.31292;37.54518127
-8.21292;112.31042;37.57981873
-8.21208;112.31042;37.58076096
-8.17958;112.30208;37.69179916
-8.17875;112.30208;37.69298172
-8.17708;112.30208;37.69551468
-8.17625;112.30208;37.69663239
-8.16792;112.29958;37.72751617
-8.16792;112.29958;37.72751617
-8.15708;112.29708;37.76040649
-8.14792;112.29542;37.78511047
-8.14708;112.29542;37.78618622
-8.14458;112.29458;37.79598618
-8.14375;112.29458;37.79737854
-8.13792;112.29375;37.81138992
-8.13708;112.29292;37.81807709
-8.13375;112.29208;37.82946777
-8.13292;112.29208;37.83069229
-8.13208;112.29208;37.83217621
-8.13125;112.29208;37.83330917
-8.12375;112.29042;37.8552475
-8.12375;112.29042;37.8552475
-8.12292;112.29042;37.85643005
-8.29125;112.32958;37.32526016
-8.26875;112.32458;37.39358521
-8.25708;112.32208;37.42697144
-8.22542;112.31375;37.53976822
-8.22458;112.31375;37.54124451
-8.21208;112.31125;37.57577515
-8.19042;112.30625;37.6437149
-8.17708;112.30292;37.69068527
-8.17708;112.30292;37.69068527
-8.17625;112.30292;37.69192123
-8.17542;112.30292;37.6931839
-8.17458;112.30208;37.6996727
-8.16958;112.30125;37.71406555
-8.16958;112.30125;37.71406555
-8.16792;112.30042;37.72281265
-8.16208;112.29958;37.73659897
-8.14792;112.29625;37.77969742
-8.13792;112.29458;37.80603027
-8.13792;112.29458;37.80603027
-8.13708;112.29375;37.8125267
-8.13625;112.29375;37.81375504
-8.13375;112.29375;37.81728745
-8.13292;112.29292;37.82400131
-8.13292;112.29292;37.82400131
-8.13208;112.29292;37.82527161
-8.13125;112.29292;37.82675171
-8.13042;112.29292;37.82812119
-8.13042;112.29292;37.82812119
-8.34208;112.33708;37.21860886
-8.34125;112.33708;37.21870041
-8.34125;112.33708;37.21870041
-8.29042;112.33042;37.32076645
-8.28708;112.32958;37.33116913
-8.26958;112.32625;37.38116837
-8.26958;112.32542;37.38702774
-8.26875;112.32542;37.38814926
-8.25708;112.32375;37.415905
-8.25708;112.32292;37.42145157
-8.25458;112.32292;37.42594147
-8.24375;112.31958;37.47138214
-8.24375;112.31875;37.4770813
-8.23292;112.31625;37.51196671
-8.22542;112.31458;37.53449631
-8.21125;112.31208;37.57178879
-8.19042;112.30708;37.63900757
-8.19042;112.30708;37.63900757
-8.18125;112.30458;37.67331314
-8.18125;112.30458;37.67331314
-8.17375;112.30292;37.69625854
-8.17292;112.30292;37.69762802
-8.17208;112.30292;37.69919586
-8.17042;112.30208;37.70753098
-8.16875;112.30208;37.71062088
-8.16792;112.30125;37.71737289
-8.16292;112.30042;37.72994232
-8.16208;112.30042;37.73149109
-8.15458;112.29875;37.75354767
-8.15458;112.29875;37.75354767
-8.13708;112.29458;37.80729294
