Lat;Lon;LOS_DES
-8.01042;112.68792;-0.9431
-8.00958;112.68792;-0.8666
-7.99708;112.68458;-1.1119
-7.99625;112.68458;-1.1444
-7.99458;112.68375;-1.0913
-7.99458;112.68375;-1.0913
-7.99292;112.68375;-0.7567
-7.99208;112.68292;-0.6289
-7.99208;112.68292;-0.6289
-7.99125;112.68292;-0.636
-7.98875;112.68208;-1.0987
-7.98792;112.68208;-0.8507
-7.98708;112.68208;-0.4234
-7.98292;112.68042;-0.5601
-7.98292;112.68042;-0.5601
-7.97792;112.67958;-0.5369
-7.97792;112.67875;-0.4872
-7.97708;112.67875;-0.519
-7.97125;112.67792;-0.0567
-7.97125;112.67792;-0.0567
-7.97042;112.67792;0.0755
-7.96958;112.67708;-0.1008
-7.96875;112.67708;-0.3876
-7.96875;112.67708;-0.3876
-7.96792;112.67708;-0.2334
-7.96708;112.67708;0.0007
-7.96625;112.67625;-0.3253
-7.96625;112.67625;-0.3253
-7.95792;112.67458;-0.0775
-7.95708;112.67458;-0.2311
-7.95625;112.67458;-0.1648
-7.95625;112.67375;-0.6194
-7.95375;112.67375;-0.0965
-7.95292;112.67375;-0.309
-7.95208;112.67375;-0.3082
-7.95125;112.67292;-0.2351
-7.95125;112.67292;-0.2351
-7.94625;112.67208;-0.2722
-7.94542;112.67208;-0.2161
-7.94458;112.67208;-0.1354
-7.94458;112.67125;-0.2931
-7.94375;112.67125;-0.5697
-7.94292;112.67125;-0.7247
-7.94208;112.67125;0.1862
-7.94125;112.67125;-0.1992
-7.94042;112.67125;-0.035
-7.93958;112.67042;-0.1887
-7.93958;112.67042;-0.1887
-7.93875;112.67042;-0.058
-7.93792;112.67042;-0.1446
-7.93708;112.67042;-0.2806
-7.93375;112.66958;-0.6292
-7.93292;112.66958;-0.7703
-7.93208;112.66958;-0.5827
-7.93208;112.66875;-0.4547
-7.93125;112.66875;-0.6178
-7.93042;112.66875;-0.6344
-7.92958;112.66875;-0.7164
-7.92958;112.66875;-0.7164
-7.92875;112.66875;-0.7215
-7.92708;112.66792;-0.2577
-7.92625;112.66792;-0.3724
-7.92458;112.66708;-0.7258
-7.92375;112.66708;-0.4381
-7.92292;112.66708;-0.2351
-7.92208;112.66708;0.0421
-7.92208;112.66708;0.0421
-7.92125;112.66708;-0.1926
-7.92042;112.66708;-0.1318
-7.91958;112.66625;-0.7392
-7.91958;112.66625;-0.7392
-7.91792;112.66625;-0.1615
-7.91708;112.66625;-0.0623
-7.91708;112.66542;-0.2375
-7.91625;112.66542;-0.0734
-7.91542;112.66542;-0.6722
-7.91125;112.66458;-0.0853
-7.91042;112.66458;0.0786
-7.91042;112.66458;0.0786
-7.90875;112.66375;-0.3594
-7.90792;112.66375;0.198
-7.90792;112.66375;0.198
-7.90708;112.66375;0.1914
-7.90625;112.66375;0.1546
-7.90542;112.66375;0.3699
-7.90542;112.66292;0.3283
-7.90458;112.66292;0.1335
-7.90375;112.66292;0.3571
-7.90292;112.66292;0.1331
-7.90292;112.66292;0.1331
-7.90208;112.66292;0.0767
-7.90125;112.66292;0.1652
-7.90042;112.66208;0.0219
-7.90042;112.66208;0.0219
-7.89375;112.66125;0.596
-7.89292;112.66125;0.3904
-7.89292;112.66125;0.3904
-7.89208;112.66042;0.9569
-7.89125;112.66042;0.3818
-7.89042;112.66042;0.4179
-7.89042;112.66042;0.4179
-7.88958;112.66042;0.0125
-7.88875;112.66042;0.2454
-7.88792;112.66042;0.591
-7.88792;112.65958;0.1136
-7.88708;112.65958;0.3813
-7.88625;112.65958;0.2451
-7.88542;112.65958;0.2625
-7.88542;112.65958;0.2625
-7.88292;112.65875;0.3815
-7.88208;112.65875;0.5084
-7.88125;112.65875;0.3218
-7.88042;112.65875;0.4712
-7.88042;112.65875;0.4712
-7.87958;112.65875;0.4084
-7.87875;112.65875;0.3315
-7.86708;112.65708;-0.3213
-7.86708;112.65625;-0.385
-7.86625;112.65625;-0.3754
-7.86542;112.65625;-0.2801
-7.86458;112.65625;-0.158
-7.86458;112.65625;-0.158
-7.86375;112.65625;-0.2298
-7.86292;112.65625;-0.1813
-7.86208;112.65625;-0.3374
-7.86042;112.65542;-0.3254
-7.85958;112.65542;-0.9255
-7.85792;112.65542;-0.3374
-7.85708;112.65542;-0.3455
-7.85708;112.65542;-0.3455
-7.85625;112.65542;-0.5121
-7.85542;112.65458;-0.4414
-7.85208;112.65458;-0.7434
-7.85208;112.65458;-0.7434
-7.85125;112.65458;-0.6562
-7.85042;112.65458;-0.7204
-7.82125;112.65042;-1.2628
-8.10958;112.70958;0.2964
-8.10875;112.70958;-0.0077
-8.10875;112.70875;0.1204
-8.09792;112.70708;-0.2259
-8.09708;112.70708;-0.2628
-8.09625;112.70708;-0.2856
-8.09625;112.70625;-0.1441
-8.09542;112.70625;-0.4446
-8.09458;112.70625;-0.3203
-8.09042;112.70542;-0.0091
-8.08958;112.70542;-0.1503
-8.08708;112.70458;-0.2214
-8.08625;112.70458;0.3696
-8.08625;112.70458;0.3696
-8.08542;112.70458;-0.1501
-8.08375;112.70375;-0.6461
-8.07875;112.70292;-0.3005
-8.07708;112.70208;-0.3634
-8.07625;112.70208;-0.101
-8.07125;112.70125;0.0315
-8.06875;112.70042;0.1963
-8.06792;112.70042;0.0609
-8.06708;112.70042;-0.0498
-8.06625;112.70042;-0.083
-8.06542;112.69958;-0.1137
-8.06292;112.69958;0.6111
-8.05958;112.69875;0.2098
-8.05875;112.69792;0.3351
-8.04708;112.69542;0.1455
-8.04292;112.69542;0.1699
-8.04292;112.69458;0.3074
-8.01792;112.69125;-1.4957
-8.01708;112.69042;-0.982
-8.01708;112.69042;-0.982
-8.01625;112.69042;-1.0944
-8.01375;112.68958;-0.7242
-8.01292;112.68958;-0.5427
-8.01125;112.68958;-0.7771
-8.01042;112.68875;-0.9397
-8.01042;112.68875;-0.9397
-8.00958;112.68875;-0.7662
-8.00875;112.68875;-1.2396
-7.99792;112.68625;-1.0074
-7.99792;112.68542;-1.1626
-7.99542;112.68542;-0.4945
-7.99458;112.68458;-0.7556
-7.99375;112.68458;-0.78
-7.99375;112.68458;-0.78
-7.99292;112.68458;-0.55
-7.99208;112.68375;-0.8148
-7.99125;112.68375;-0.987
-7.99125;112.68375;-0.987
-7.98708;112.68292;-0.5177
-7.98708;112.68208;-0.4234
-7.98542;112.68208;-0.3925
-7.98375;112.68125;-0.8723
-7.98292;112.68125;-0.5336
-7.97875;112.68042;-0.2033
-7.97792;112.68042;-0.4803
-7.97792;112.67958;-0.5369
-7.97625;112.67958;-0.0968
-7.97208;112.67875;-0.0463
-7.97125;112.67875;-0.1199
-7.97042;112.67875;-0.2932
-7.97042;112.67792;0.0755
-7.96958;112.67792;-0.1362
-7.96875;112.67792;-0.1504
-7.96792;112.67792;-0.0842
-7.96792;112.67792;-0.0842
-7.96708;112.67792;-0.0953
-7.96625;112.67708;-0.138
-7.95792;112.67542;-0.3324
-7.95708;112.67542;-0.344
-7.95625;112.67542;-0.3165
-7.95625;112.67458;-0.1648
-7.95458;112.67458;1.2132
-7.95292;112.67458;-0.0437
-7.95208;112.67458;-0.1058
-7.95125;112.67375;-0.465
-7.95125;112.67375;-0.465
-7.94542;112.67292;-0.3198
-7.94458;112.67292;-0.7087
-7.94375;112.67208;-0.5095
-7.94375;112.67208;-0.5095
-7.94292;112.67208;-0.2158
-7.94208;112.67208;-0.0874
-7.94042;112.67125;-0.035
-7.93958;112.67125;-0.0655
-7.93875;112.67125;-0.14
-7.93875;112.67125;-0.14
-7.93458;112.67042;-0.4493
-7.93375;112.67042;-0.4736
-7.93375;112.67042;-0.4736
-7.93292;112.67042;-0.6094
-7.93208;112.67042;-0.6518
-7.93125;112.66958;-0.5867
-7.93125;112.66958;-0.5867
-7.93042;112.66958;-0.7482
-7.92958;112.66958;-0.8912
-7.92875;112.66958;-0.5884
-7.92875;112.66958;-0.5884
-7.92708;112.66875;-0.5036
-7.92375;112.66792;-1.0569
-7.92375;112.66792;-1.0569
-7.92292;112.66792;0.0188
-7.92208;112.66792;-0.4607
-7.92125;112.66792;-0.5327
-7.92125;112.66792;-0.5327
-7.92042;112.66708;-0.1318
-7.91958;112.66708;-0.6838
-7.91875;112.66708;0.3913
-7.91792;112.66708;-0.2644
-7.91708;112.66708;-0.046
-7.91708;112.66625;-0.0623
-7.91375;112.66625;-0.1687
-7.91292;112.66542;-0.1247
-7.91208;112.66542;-0.2595
-7.91208;112.66542;-0.2595
-7.91125;112.66542;-0.4119
-7.91042;112.66542;0.12
-7.90958;112.66542;0.0675
-7.90958;112.66458;0.1331
-7.90875;112.66458;-0.0108
-7.90792;112.66458;0.0344
-7.90708;112.66458;0.311
-7.90708;112.66458;0.311
-7.90625;112.66458;-0.2569
-7.90542;112.66458;0.1166
-7.90458;112.66375;0.2494
-7.90458;112.66375;0.2494
-7.90375;112.66375;0.2259
-7.90292;112.66375;0.2623
-7.90208;112.66375;0.3631
-7.90208;112.66375;0.3631
-7.90125;112.66375;-0.2412
-7.90042;112.66292;-0.0931
-7.89958;112.66292;0.1381
-7.89958;112.66292;0.1381
-7.89875;112.66292;0.1277
-7.89792;112.66292;0.1473
-7.89708;112.66292;0.2635
-7.89458;112.66208;0.1975
-7.89458;112.66208;0.1975
-7.89375;112.66208;0.358
-7.89292;112.66208;0.4705
-7.89208;112.66125;0.0806
-7.89208;112.66125;0.0806
-7.89125;112.66125;0.3409
-7.89042;112.66125;0.4181
-7.88958;112.66125;0.1071
-7.88958;112.66125;0.1071
-7.88875;112.66125;0.418
-7.88792;112.66042;0.591
-7.88708;112.66042;0.3464
-7.88708;112.66042;0.3464
-7.88625;112.66042;0.184
-7.88542;112.66042;0.538
-7.88458;112.66042;0.4758
-7.88375;112.65958;0.2755
-7.88292;112.65958;0.0571
-7.88208;112.65958;0.2957
-7.88208;112.65958;0.2957
-7.88125;112.65958;0.3357
-7.88042;112.65958;0.627
-7.87958;112.65958;-0.0214
-7.87958;112.65958;-0.0214
-7.86792;112.65792;-0.3126
-7.86708;112.65792;-0.3645
-7.86625;112.65708;-0.3985
-7.86625;112.65708;-0.3985
-7.86375;112.65708;-0.3536
-7.86375;112.65708;-0.3536
-7.85708;112.65625;-0.362
-7.85625;112.65625;-0.2921
-7.85625;112.65542;-0.5121
-7.85542;112.65542;-0.6988
-7.85458;112.65542;-0.565
-7.85375;112.65542;-1.8128
-7.85208;112.65542;-0.6353
-7.85125;112.65542;-1.0588
-7.85125;112.65542;-1.0588
-7.85042;112.65458;-0.7204
-7.82125;112.65125;-2.0737
-8.11292;112.71042;-0.0459
-8.10958;112.71042;0.0804
-8.10875;112.71042;0.0877
-8.10792;112.70958;-0.0045
-8.09708;112.70792;0.2937
-8.09625;112.70708;-0.2856
-8.09542;112.70708;-0.1186
-8.09542;112.70708;-0.1186
-8.09458;112.70708;-0.3653
-8.09042;112.70625;-0.4305
-8.08375;112.70458;-0.3202
-8.08375;112.70458;-0.3202
-8.08292;112.70458;-0.8851
-8.08208;112.70458;-0.388
-8.07875;112.70375;-0.1377
-8.07875;112.70375;-0.1377
-8.07792;112.70375;-0.5402
-8.07625;112.70292;0.0551
-8.07625;112.70292;0.0551
-8.07125;112.70208;-0.1504
-8.07125;112.70208;-0.1504
-8.06875;112.70125;-0.484
-8.06792;112.70125;-0.0494
-8.06708;112.70125;-0.0253
-8.06625;112.70125;-0.2066
-8.06625;112.70125;-0.2066
-8.06125;112.69958;0.3639
-8.06125;112.69958;0.3639
-8.05958;112.69958;0.1702
-8.05958;112.69958;0.1702
-8.05875;112.69875;0.3978
-8.04292;112.69542;0.1699
-8.04208;112.69542;-0.2717
-8.04208;112.69542;-0.2717
-8.04125;112.69542;-0.456
-8.02375;112.69292;-0.8951
-8.02292;112.69292;-0.9516
-8.02042;112.69208;-1.2837
-8.01708;112.69125;-0.9442
-8.01625;112.69125;-1.9324
-8.01375;112.69042;-0.6627
-8.01042;112.68958;-0.5778
-7.99875;112.68708;-1.2478
-7.99792;112.68708;-0.7728
-7.99792;112.68625;-1.0074
-7.99542;112.68542;-0.4945
-7.99458;112.68542;-0.2458
-7.99292;112.68542;-0.7862
-7.99208;112.68458;-0.6145
-7.99125;112.68458;-0.8444
-7.99125;112.68458;-0.8444
-7.98875;112.68375;-0.4786
-7.98792;112.68375;-0.5005
-7.98708;112.68292;-0.5177
-7.98625;112.68292;-0.1797
-7.98542;112.68292;-0.6313
-7.98458;112.68292;-0.4167
-7.98375;112.68208;-0.3554
-7.98375;112.68208;-0.3554
-7.97958;112.68125;-0.1971
-7.97875;112.68125;-0.1813
-7.97792;112.68042;-0.4803
-7.97708;112.68042;0.0581
-7.97208;112.67958;1.5659
-7.97125;112.67958;0.0827
-7.97042;112.67875;-0.2932
-7.96958;112.67875;-0.3334
-7.96958;112.67875;-0.3334
-7.96875;112.67875;-0.1712
-7.96792;112.67875;-0.0522
-7.96708;112.67875;-0.2864
-7.96708;112.67792;-0.0953
-7.96625;112.67792;0.0887
-7.96542;112.67792;-0.2198
-7.95625;112.67542;-0.3165
-7.95542;112.67542;0.2411
-7.95458;112.67542;-0.3975
-7.95375;112.67542;-0.2546
-7.95292;112.67542;-0.1975
-7.95292;112.67542;-0.1975
-7.95208;112.67458;-0.1058
-7.94292;112.67292;-0.4668
-7.94292;112.67292;-0.4668
-7.94208;112.67292;-0.1841
-7.94042;112.67208;-0.1928
-7.93958;112.67208;-0.3791
-7.93875;112.67208;-0.2444
-7.93625;112.67125;-0.4045
-7.93542;112.67125;-0.5283
-7.93542;112.67125;-0.5283
-7.93458;112.67125;-0.7748
-7.93375;112.67125;-0.684
-7.93292;112.67125;-0.7585
-7.93292;112.67125;-0.7585
-7.93208;112.67042;-0.6518
-7.93125;112.67042;-0.6918
-7.93042;112.67042;-0.6574
-7.93042;112.67042;-0.6574
-7.92958;112.67042;-0.6095
-7.92875;112.67042;-0.5638
-7.92792;112.67042;-0.8879
-7.92375;112.66875;-0.0359
-7.92208;112.66875;-0.6036
-7.92125;112.66875;-0.4438
-7.92125;112.66792;-0.5327
-7.91708;112.66708;-0.046
-7.91375;112.66708;0.1355
-7.91375;112.66708;0.1355
-7.91292;112.66625;-0.1099
-7.91208;112.66625;-0.0296
-7.91125;112.66625;0.1007
-7.91125;112.66625;0.1007
-7.91042;112.66625;-0.0694
-7.90958;112.66625;0.0539
-7.90875;112.66542;0.0165
-7.90875;112.66542;0.0165
-7.90792;112.66542;0.0464
-7.90708;112.66542;0.2877
-7.90625;112.66542;-1.0007
-7.90542;112.66458;0.1166
-7.90458;112.66458;0.1474
-7.90375;112.66458;0.1741
-7.90375;112.66458;0.1741
-7.90292;112.66458;-0.0928
-7.89875;112.66375;0.1726
-7.89875;112.66375;0.1726
-7.89792;112.66375;0.3089
-7.89708;112.66292;0.2635
-7.89625;112.66292;0.5248
-7.89625;112.66292;0.5248
-7.89542;112.66292;0.3406
-7.89458;112.66292;0.3949
-7.89375;112.66292;0.4831
-7.89375;112.66292;0.4831
-7.89292;112.66292;0.3002
-7.89208;112.66208;1.0837
-7.89125;112.66208;0.4244
-7.89125;112.66208;0.4244
-7.89042;112.66208;0.0916
-7.88958;112.66208;0.3288
-7.88875;112.66208;0.1251
-7.88875;112.66208;0.1251
-7.88792;112.66125;0.0886
-7.88708;112.66125;0.3093
-7.88625;112.66125;0.4517
-7.88625;112.66125;0.4517
-7.88542;112.66125;0.4491
-7.88458;112.66125;0.3748
-7.88375;112.66042;0.077
-7.88375;112.66042;0.077
-7.88292;112.66042;0.9604
-7.88125;112.66042;0.1196
-7.88125;112.66042;0.1196
-7.88042;112.66042;0.3561
-7.86875;112.65875;-0.2752
-7.86875;112.65875;-0.2752
-7.86792;112.65792;-0.3126
-7.86708;112.65792;-0.3645
-7.86292;112.65792;-0.3904
-7.85875;112.65708;-0.2826
-7.85792;112.65708;0.1009
-7.85792;112.65708;0.1009
-7.85708;112.65625;-0.362
-7.85625;112.65625;-0.2921
-7.85542;112.65625;-0.4528
-7.85458;112.65625;-0.543
-7.85292;112.65625;-0.445
-7.85292;112.65625;-0.445
-7.85208;112.65625;-0.8261
-7.85125;112.65542;-1.0588
-7.85042;112.65542;-0.7713
-7.85042;112.65542;-0.7713
-7.84958;112.65542;-0.6973
-7.84875;112.65542;-0.1078
-7.84792;112.65542;-1.1501
-7.82208;112.65208;-2.4428
-7.82125;112.65208;-2.1457
-7.82125;112.65208;-2.1457
-7.80792;112.64958;-2.5198
-7.80792;112.64958;-2.5198
-8.12208;112.71375;-0.3765
-8.11208;112.71125;0.0069
-8.11125;112.71125;-0.1411
-8.11042;112.71125;-0.2699
-8.10958;112.71125;0.21
-8.10875;112.71042;0.0877
-8.09708;112.70792;0.2937
-8.09625;112.70792;-0.0706
-8.09542;112.70792;0.0125
-8.09458;112.70792;-0.4518
-8.09458;112.70792;-0.4518
-8.09125;112.70708;-0.7371
-8.08542;112.70625;-0.2229
-8.08375;112.70542;-1.0393
-8.08292;112.70542;0.3092
-8.08208;112.70542;-0.3568
-8.08125;112.70458;-0.4864
-8.07875;112.70458;-0.0508
-8.07792;112.70458;-0.3234
-8.07792;112.70375;-0.5402
-8.07708;112.70375;-0.6741
-8.07625;112.70375;-0.1625
-8.07125;112.70292;-0.1712
-8.06792;112.70208;-1.0535
-8.06792;112.70208;-1.0535
-8.06708;112.70208;0.2052
-8.06625;112.70208;-0.3498
-8.06542;112.70208;-0.2043
-8.06125;112.70042;0.2653
-8.06125;112.70042;0.2653
-8.06042;112.70042;0.4766
-8.05958;112.70042;0.3366
-8.05875;112.69958;-0.0079
-8.04208;112.69625;-0.2552
-8.04125;112.69625;0.5301
-8.04125;112.69625;0.5301
-8.04042;112.69625;0.0371
-8.03958;112.69625;0.2787
-8.02875;112.69458;-0.6036
-8.02792;112.69458;-0.9469
-8.02292;112.69375;-0.9209
-8.02292;112.69375;-0.9209
-8.02208;112.69292;-1.1223
-8.01375;112.69125;-0.4771
-8.01375;112.69125;-0.4771
-7.99792;112.68708;-0.7728
-7.99708;112.68708;-1.183
-7.99375;112.68625;-0.7675
-7.99292;112.68542;-0.7862
-7.99208;112.68542;-0.6703
-7.99125;112.68542;-0.7722
-7.98792;112.68458;-0.6158
-7.98792;112.68458;-0.6158
-7.98708;112.68375;-0.4096
-7.98625;112.68375;-0.4938
-7.98458;112.68375;-0.6276
-7.98375;112.68292;-0.4435
-7.98375;112.68292;-0.4435
-7.97958;112.68208;-0.314
-7.97875;112.68208;-0.2186
-7.97875;112.68125;-0.1813
-7.97792;112.68125;-0.1725
-7.97708;112.68125;-0.1931
-7.97208;112.68042;0.0034
-7.97125;112.68042;-0.0418
-7.97125;112.67958;0.0827
-7.97042;112.67958;-0.1407
-7.96958;112.67958;-0.1611
-7.96875;112.67958;-0.0857
-7.96875;112.67958;-0.0857
-7.96792;112.67958;-0.5738
-7.96708;112.67958;0.2607
-7.96625;112.67875;0.3222
-7.95458;112.67625;0.1514
-7.95375;112.67625;-0.2754
-7.95292;112.67625;-0.287
-7.95208;112.67625;-0.3449
-7.95208;112.67542;-0.287
-7.94292;112.67375;-0.0506
-7.94208;112.67375;0.0593
-7.94208;112.67375;0.0593
-7.93708;112.67208;-0.3325
-7.93625;112.67208;-0.2745
-7.93542;112.67208;-0.6412
-7.93458;112.67208;-0.6554
-7.93458;112.67208;-0.6554
-7.93375;112.67208;-0.7728
-7.93292;112.67208;-0.4937
-7.93208;112.67208;-0.532
-7.93208;112.67125;-0.0667
-7.93125;112.67125;-0.4425
-7.93042;112.67125;-0.851
-7.92958;112.67125;-1.3768
-7.92958;112.67125;-1.3768
-7.92792;112.67042;-0.8879
-7.92125;112.66958;0.6539
-7.91708;112.66792;-0.163
-7.91292;112.66708;-0.0906
-7.91292;112.66708;-0.0906
-7.91208;112.66708;-0.1476
-7.91125;112.66708;-0.2321
-7.91042;112.66708;-0.0446
-7.91042;112.66708;-0.0446
-7.90958;112.66625;0.0539
-7.90875;112.66625;-0.0236
-7.90792;112.66625;0.9046
-7.90792;112.66625;0.9046
-7.90542;112.66625;0.1357
-7.90542;112.66542;-0.4608
-7.90458;112.66542;-0.5261
-7.90375;112.66542;-0.0821
-7.89958;112.66458;0.2549
-7.89875;112.66458;0.2059
-7.89792;112.66458;0.1102
-7.89792;112.66458;0.1102
-7.89708;112.66375;0.1688
-7.89625;112.66375;0.3346
-7.89542;112.66375;0.1299
-7.89542;112.66375;0.1299
-7.89458;112.66375;0.3545
-7.89375;112.66375;0.2739
-7.89292;112.66375;0.3915
-7.89292;112.66292;0.3002
-7.89208;112.66292;0.5967
-7.89125;112.66292;0.2124
-7.89042;112.66292;0.3509
-7.89042;112.66292;0.3509
-7.88958;112.66292;0.2708
-7.88875;112.66292;0.2827
-7.88792;112.66208;0.4286
-7.88792;112.66208;0.4286
-7.88708;112.66208;0.3139
-7.88625;112.66208;0.4718
-7.88542;112.66208;0.0177
-7.88542;112.66208;0.0177
-7.88458;112.66208;0.4088
-7.88375;112.66125;0.359
-7.88292;112.66125;0.3113
-7.88208;112.66125;0.2232
-7.86958;112.65958;-0.3762
-7.86875;112.65958;-0.2008
-7.86792;112.65875;-0.1746
-7.86792;112.65875;-0.1746
-7.86708;112.65875;-0.3893
-7.86625;112.65875;-0.5576
-7.86292;112.65875;-0.3578
-7.86292;112.65792;-0.3904
-7.86208;112.65792;-0.3108
-7.85875;112.65792;-0.2072
-7.85792;112.65792;-0.4617
-7.85792;112.65708;0.1009
-7.85708;112.65708;-0.1079
-7.85292;112.65708;-0.7453
-7.85208;112.65708;-0.3861
-7.85208;112.65625;-0.8261
-7.84958;112.65625;-0.438
-7.84958;112.65625;-0.438
-8.12125;112.71458;-0.1155
-8.12125;112.71375;-0.8675
-8.11042;112.71208;-0.3781
-8.10958;112.71208;0.0786
-8.10875;112.71125;-0.0396
-8.10875;112.71125;-0.0396
-8.09625;112.70875;-0.0275
-8.09542;112.70875;-0.0612
-8.07875;112.70542;-0.2714
-8.07792;112.70458;-0.3234
-8.07708;112.70458;-0.3185
-8.07708;112.70458;-0.3185
-8.07625;112.70458;-0.3293
-8.07125;112.70375;-0.0325
-8.07042;112.70375;-0.2738
-8.07042;112.70292;-0.3046
-8.06958;112.70292;-0.158
-8.06875;112.70292;-0.09
-8.06708;112.70292;-0.0745
-8.06625;112.70292;-0.0955
-8.06542;112.70208;-0.2043
-8.06458;112.70208;-0.2516
-8.06458;112.70208;-0.2516
-8.05875;112.70042;0.3093
-8.05792;112.70042;0.3559
-8.04042;112.69708;0.0257
-8.04042;112.69708;0.0257
-8.03958;112.69708;0.0219
-8.02875;112.69542;-0.7304
-8.02292;112.69458;-0.7276
-8.02292;112.69375;-0.9209
-8.02208;112.69375;-0.8432
-8.02125;112.69375;-0.8061
-8.02042;112.69375;-1.3198
-8.00292;112.68958;-0.7714
-8.00208;112.68958;-0.6608
-8.00125;112.68875;-1.2983
-8.00125;112.68875;-1.2983
-7.98708;112.68542;-0.968
-7.98708;112.68458;-0.1606
-7.98542;112.68458;-0.3155
-7.98542;112.68458;-0.3155
-7.98458;112.68375;-0.6276
-7.98375;112.68375;-0.5685
-7.98042;112.68292;-0.8555
-7.97958;112.68292;-0.2947
-7.97875;112.68292;-0.1913
-7.97792;112.68208;-0.4188
-7.97792;112.68208;-0.4188
-7.97208;112.68125;0.0231
-7.97125;112.68125;-0.1576
-7.97125;112.68042;-0.0418
-7.97042;112.68042;0.382
-7.96958;112.68042;-0.707
-7.96875;112.68042;-0.0699
-7.96792;112.68042;0.101
-7.96708;112.67958;0.2607
-7.96625;112.67958;-0.1359
-7.96625;112.67958;-0.1359
-7.95375;112.67708;-0.1147
-7.95375;112.67708;-0.1147
-7.95292;112.67708;-0.0364
-7.95208;112.67625;-0.3449
-7.95125;112.67625;-0.2214
-7.95042;112.67625;-0.6316
-7.94292;112.67458;-0.0089
-7.94208;112.67458;-0.2146
-7.94208;112.67458;-0.2146
-7.94125;112.67375;-0.0537
-7.94042;112.67375;-0.0951
-7.93875;112.67375;0.231
-7.93708;112.67375;-0.134
-7.93708;112.67292;-0.2458
-7.93625;112.67292;-0.3253
-7.93542;112.67292;-0.8416
-7.93458;112.67292;-0.4371
-7.93458;112.67292;-0.4371
-7.93375;112.67292;-0.3373
-7.93292;112.67292;-0.595
-7.93208;112.67208;-0.532
-7.93208;112.67208;-0.532
-7.93042;112.67208;-0.9232
-7.92958;112.67208;-0.6802
-7.92958;112.67208;-0.6802
-7.92875;112.67208;-0.6482
-7.91708;112.66875;-0.3871
-7.91708;112.66875;-0.3871
-7.91458;112.66875;0.1288
-7.91458;112.66875;0.1288
-7.91375;112.66792;1.322
-7.91292;112.66792;-0.1052
-7.91208;112.66792;-0.2929
-7.91208;112.66792;-0.2929
-7.91125;112.66792;-0.3699
-7.91042;112.66792;-0.0619
-7.90958;112.66708;-0.1625
-7.90958;112.66708;-0.1625
-7.90875;112.66708;-0.517
-7.90792;112.66708;-0.4533
-7.90708;112.66708;-0.0939
-7.90625;112.66708;-0.0385
-7.90542;112.66625;0.1357
-7.90542;112.66625;0.1357
-7.89875;112.66542;-0.5304
-7.89792;112.66458;0.1102
-7.89708;112.66458;-0.0153
-7.89625;112.66458;0.2701
-7.89542;112.66458;0.4974
-7.89542;112.66458;0.4974
-7.89458;112.66458;0.2041
-7.89375;112.66458;0.5156
-7.89292;112.66375;0.3915
-7.89292;112.66375;0.3915
-7.89208;112.66375;0.4564
-7.89125;112.66375;0.401
-7.89042;112.66375;0.4129
-7.89042;112.66375;0.4129
-7.88958;112.66375;0.3531
-7.88875;112.66292;0.2827
-7.88792;112.66292;0.2625
-7.88792;112.66292;0.2625
-7.88708;112.66292;0.3811
-7.88625;112.66292;0.3149
-7.88542;112.66292;0.3004
-7.88542;112.66292;0.3004
-7.88458;112.66208;0.4088
-7.88375;112.66208;0.317
-7.88292;112.66208;0.076
-7.88292;112.66208;0.076
-7.87125;112.66042;-0.0362
-7.87042;112.66042;-0.2133
-7.86958;112.66042;-0.1735
-7.86958;112.66042;-0.1735
-7.86875;112.65958;-0.2008
-7.86792;112.65958;-0.2797
-7.86708;112.65958;-0.5795
-7.86375;112.65875;-1.1312
-7.86292;112.65875;-0.3578
-7.86208;112.65875;-0.715
-7.86208;112.65875;-0.715
-7.86042;112.65875;-0.1811
-7.85958;112.65875;-0.1411
-7.85958;112.65875;-0.1411
-7.85875;112.65875;-0.2462
-7.85792;112.65792;-0.4617
-7.85625;112.65792;-0.0828
-7.85292;112.65708;-0.7453
-7.85208;112.65708;-0.3861
-7.85208;112.65708;-0.3861
-7.84958;112.65708;-0.6918
-7.80792;112.65125;-2.3531
-8.12125;112.71458;-0.1155
-8.12042;112.71458;-0.0201
-8.12042;112.71458;-0.0201
-8.11958;112.71458;0.2039
-8.10958;112.71208;0.0786
-8.10875;112.71208;0.1004
-8.10875;112.71208;0.1004
-8.10792;112.71208;0.5012
-8.10625;112.71208;-0.3884
-8.09542;112.70958;-0.0735
-8.08875;112.70792;-0.0925
-8.08875;112.70792;-0.0925
-8.08708;112.70792;-0.8854
-8.08375;112.70708;0.6603
-8.07875;112.70625;-0.2409
-8.07875;112.70625;-0.2409
-8.07792;112.70542;-0.1092
-8.07708;112.70542;-0.1467
-8.07708;112.70542;-0.1467
-8.07625;112.70542;-0.153
-8.07125;112.70458;0.0594
-8.07042;112.70375;-0.2738
-8.06958;112.70375;-0.1286
-8.06958;112.70375;-0.1286
-8.06875;112.70375;-0.2788
-8.06458;112.70292;-0.764
-8.06458;112.70292;-0.764
-8.06375;112.70292;-0.6587
-8.05792;112.70125;0.623
-8.05708;112.70125;0.9763
-8.03958;112.69708;0.0219
-8.02875;112.69625;-0.7188
-8.02208;112.69458;-0.802
-8.02125;112.69458;-0.9559
-8.02042;112.69458;-1.1465
